pgNo,startX,startY,endX,endY,w,h,fntSize,txtColor,txtFnt,pgW,pgH,topMargin,bottomMargin,leftMargin,rightMargin,o,docName,label
2,121.44,61.79,124.21,64.8,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,121.44,717.2300024,h,Boparais.pdf,Undefined
2,123.84,61.79,126.46,64.8,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,123.84,714.9800024,e,Boparais.pdf,Undefined
2,127.2,61.79,130.25,64.8,3.05,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,127.2,711.1900024,A,Boparais.pdf,Undefined
2,130.08,61.79,132.56,64.8,2.48,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,130.08,708.8800024,g,Boparais.pdf,Undefined
2,132.48,61.79,135.1,64.8,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,132.48,706.3400024,e,Boparais.pdf,Undefined
2,134.88,61.79,137.65,64.8,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,134.88,703.7900024,n,Boparais.pdf,Undefined
2,137.28,61.79,139.51,64.8,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,137.28,701.9300024,c,Boparais.pdf,Undefined
2,139.2,61.79,141.59,64.8,2.39,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.79,530.4000122,139.2,699.8500024,y,Boparais.pdf,Undefined
2,173.76,61.31,175.09,64.32,1.33,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,173.76,666.3500024,I,Boparais.pdf,Undefined
2,175.2,61.31,177.97,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,175.2,663.4700024,n,Boparais.pdf,Undefined
2,177.6,61.31,179.98,64.32,2.38,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,177.6,661.4600024,v,Boparais.pdf,Undefined
2,180,61.31,182.78,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,180,658.6600024,o,Boparais.pdf,Undefined
2,182.4,61.31,183.61,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,182.4,657.8300024,i,Boparais.pdf,Undefined
2,183.36,61.31,185.59,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,183.36,655.8500024,c,Boparais.pdf,Undefined
2,185.28,61.31,187.9,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,185.28,653.5400024,e,Boparais.pdf,Undefined
2,188.64,61.31,192.05,64.32,3.41,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,188.64,649.3900024,N,Boparais.pdf,Undefined
2,191.52,61.31,194.3,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,191.52,647.1400024,o,Boparais.pdf,Undefined
2,206.88,61.31,208.21,64.32,1.33,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,206.88,633.2300024,I,Boparais.pdf,Undefined
2,208.32,61.31,211.09,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,208.32,630.3500024,n,Boparais.pdf,Undefined
2,210.72,61.31,213.1,64.32,2.38,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,210.72,628.3400024,v,Boparais.pdf,Undefined
2,213.12,61.31,215.9,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,213.12,625.5400024,o,Boparais.pdf,Undefined
2,215.52,61.31,216.73,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,215.52,624.7100024,i,Boparais.pdf,Undefined
2,216.48,61.31,218.71,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,216.48,622.7300024,c,Boparais.pdf,Undefined
2,218.4,61.31,221.02,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,218.4,620.4200024,e,Boparais.pdf,Undefined
2,221.76,61.31,225.01,64.32,3.25,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,221.76,616.4300024,D,Boparais.pdf,Undefined
2,224.64,61.31,227.17,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,224.64,614.2700024,a,Boparais.pdf,Undefined
2,227.04,61.31,228.8,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,227.04,612.6400024,t,Boparais.pdf,Undefined
2,228.48,61.31,231.1,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,228.48,610.3400024,e,Boparais.pdf,Undefined
2,244.32,61.31,246.54,64.32,2.22,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,244.32,594.9000024,L,Boparais.pdf,Undefined
2,246.24,61.31,249.02,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,246.24,592.4200024,o,Boparais.pdf,Undefined
2,248.64,61.31,250.87,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,248.64,590.5700024,c,Boparais.pdf,Undefined
2,250.56,61.31,253.09,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,250.56,588.3500024,a,Boparais.pdf,Undefined
2,252.96,61.31,254.17,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,252.96,587.2700024,l,Boparais.pdf,Undefined
2,254.88,61.31,257.93,64.32,3.05,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,254.88,583.5100024,A,Boparais.pdf,Undefined
2,257.76,61.31,260.53,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,257.76,580.9100024,d,Boparais.pdf,Undefined
2,260.16,61.31,264.37,64.32,4.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,260.16,577.0700024,m,Boparais.pdf,Undefined
2,264,61.31,265.21,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,264,576.2300024,i,Boparais.pdf,Undefined
2,264.96,61.31,267.73,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,264.96,573.7100024,n,Boparais.pdf,Undefined
2,296.16,61.31,298.38,64.32,2.22,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,296.16,543.0600024,L,Boparais.pdf,Undefined
2,298.08,61.31,300.86,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,298.08,540.5800024,o,Boparais.pdf,Undefined
2,300.48,61.31,302.71,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,300.48,538.7300024,c,Boparais.pdf,Undefined
2,302.4,61.31,304.93,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,302.4,536.5100024,a,Boparais.pdf,Undefined
2,304.8,61.31,306.56,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,304.8,534.8800024,t,Boparais.pdf,Undefined
2,306.24,61.31,307.45,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,306.24,533.9900024,i,Boparais.pdf,Undefined
2,307.2,61.31,309.98,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,307.2,531.4600024,o,Boparais.pdf,Undefined
2,309.6,61.31,312.37,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,309.6,529.0700024,n,Boparais.pdf,Undefined
2,312.96,61.31,315,64.32,2.04,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,312.96,526.4400024,/,Boparais.pdf,Undefined
2,315.84,61.31,318.71,64.32,2.87,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,315.84,522.7300024,B,Boparais.pdf,Undefined
2,318.24,61.31,320.77,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,318.24,520.6700024,a,Boparais.pdf,Undefined
2,320.64,61.31,323.41,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,320.64,518.0300024,n,Boparais.pdf,Undefined
2,323.04,61.31,325.27,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,323.04,516.1700024,c,Boparais.pdf,Undefined
2,324.96,61.31,327.73,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,324.96,513.7100024,h,Boparais.pdf,Undefined
2,328.32,61.31,331.73,64.32,3.41,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,328.32,509.7100024,N,Boparais.pdf,Undefined
2,331.2,61.31,333.73,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,331.2,507.7100024,a,Boparais.pdf,Undefined
2,333.6,61.31,337.81,64.32,4.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,333.6,503.6300024,m,Boparais.pdf,Undefined
2,337.44,61.31,340.06,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,337.44,501.3800024,e,Boparais.pdf,Undefined
2,353.76,61.31,355.98,64.32,2.22,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,353.76,485.4600024,L,Boparais.pdf,Undefined
2,355.68,61.31,358.46,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,355.68,482.9800024,o,Boparais.pdf,Undefined
2,358.08,61.31,360.31,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,358.08,481.1300024,c,Boparais.pdf,Undefined
2,360,61.31,362.53,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,360,478.9100024,a,Boparais.pdf,Undefined
2,362.4,61.31,364.16,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,362.4,477.2800024,t,Boparais.pdf,Undefined
2,363.84,61.31,365.05,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,363.84,476.3900024,i,Boparais.pdf,Undefined
2,364.8,61.31,367.58,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,364.8,473.8600024,o,Boparais.pdf,Undefined
2,367.2,61.31,369.97,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,367.2,471.4700024,n,Boparais.pdf,Undefined
2,370.56,61.31,373.37,64.32,2.81,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,370.56,468.0700024,C,Boparais.pdf,Undefined
2,372.96,61.31,375.74,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,372.96,465.7000024,o,Boparais.pdf,Undefined
2,375.36,61.31,378.13,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,375.36,463.3100024,d,Boparais.pdf,Undefined
2,377.76,61.31,380.38,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,377.76,461.0600024,e,Boparais.pdf,Undefined
2,382.56,61.31,385.37,64.32,2.81,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,382.56,456.0700024,C,Boparais.pdf,Undefined
2,384.96,61.31,387.74,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,384.96,453.7000024,o,Boparais.pdf,Undefined
2,387.36,61.31,389.42,64.32,2.06,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,387.36,452.0200024,s,Boparais.pdf,Undefined
2,389.28,61.31,391.04,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,389.28,450.4000024,t,Boparais.pdf,Undefined
2,391.68,61.31,394.49,64.32,2.81,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,391.68,446.9500024,C,Boparais.pdf,Undefined
2,394.08,61.31,396.86,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,394.08,444.5800024,o,Boparais.pdf,Undefined
2,396.48,61.31,399.25,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,396.48,442.1900024,d,Boparais.pdf,Undefined
2,398.88,61.31,401.5,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,398.88,439.9400024,e,Boparais.pdf,Undefined
2,411.84,61.31,414.41,64.32,2.57,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,411.84,427.0300024,T,Boparais.pdf,Undefined
2,414.24,61.31,416.63,64.32,2.39,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,414.24,424.8100024,y,Boparais.pdf,Undefined
2,416.64,61.31,419.41,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,416.64,422.0300024,p,Boparais.pdf,Undefined
2,419.04,61.31,421.66,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,419.04,419.7800024,e,Boparais.pdf,Undefined
2,421.44,61.31,424.25,64.32,2.81,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,421.44,417.1900024,C,Boparais.pdf,Undefined
2,423.84,61.31,426.37,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,423.84,415.0700024,a,Boparais.pdf,Undefined
2,426.24,61.31,428,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,426.24,413.4400024,t,Boparais.pdf,Undefined
2,427.68,61.31,430.3,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,427.68,411.1400024,e,Boparais.pdf,Undefined
2,430.08,61.31,432.56,64.32,2.48,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,430.08,408.8800024,g,Boparais.pdf,Undefined
2,432.48,61.31,435.26,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,432.48,406.1800024,o,Boparais.pdf,Undefined
2,434.88,61.31,436.72,64.32,1.84,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,434.88,404.7200024,r,Boparais.pdf,Undefined
2,436.32,61.31,438.71,64.32,2.39,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,436.32,402.7300024,y,Boparais.pdf,Undefined
2,439.68,61.31,442.46,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,439.68,398.9800024,o,Boparais.pdf,Undefined
2,442.08,61.31,443.69,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,442.08,397.7500024,f,Boparais.pdf,Undefined
2,444.48,61.31,446.9,64.32,2.42,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,444.48,394.5400024,S,Boparais.pdf,Undefined
2,446.88,61.31,448.64,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,446.88,392.8000024,t,Boparais.pdf,Undefined
2,448.32,61.31,450.85,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,448.32,390.5900024,a,Boparais.pdf,Undefined
2,450.72,61.31,452.33,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,450.72,389.1100024,f,Boparais.pdf,Undefined
2,452.16,61.31,453.77,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,452.16,387.6700024,f,Boparais.pdf,Undefined
2,445.44,61.31,448.85,64.32,3.41,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,445.44,392.5900024,N,Boparais.pdf,Undefined
2,448.32,61.31,451.1,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,448.32,390.3400024,o,Boparais.pdf,Undefined
2,451.68,61.31,454.46,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,451.68,386.9800024,o,Boparais.pdf,Undefined
2,454.08,61.31,455.69,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,454.08,385.7500024,f,Boparais.pdf,Undefined
2,456.48,61.31,458.9,64.32,2.42,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,456.48,382.5400024,S,Boparais.pdf,Undefined
2,458.88,61.31,461.46,64.32,2.58,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,458.88,379.9800024,E,Boparais.pdf,Undefined
2,461.28,61.31,464.83,64.32,3.55,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,461.28,376.6100024,Q,Boparais.pdf,Undefined
2,466.56,61.31,468.98,64.32,2.42,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,466.56,372.4600024,S,Boparais.pdf,Undefined
2,468.96,61.31,470.72,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,468.96,370.7200024,t,Boparais.pdf,Undefined
2,470.4,61.31,472.93,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,470.4,368.5100024,a,Boparais.pdf,Undefined
2,472.8,61.31,474.41,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,472.8,367.0300024,f,Boparais.pdf,Undefined
2,474.24,61.31,475.85,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,474.24,365.5900024,f,Boparais.pdf,Undefined
2,455.04,61.31,458.45,64.32,3.41,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,455.04,382.9900024,N,Boparais.pdf,Undefined
2,457.92,61.31,460.7,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,457.92,380.7400024,o,Boparais.pdf,Undefined
2,460.32,61.31,461.65,64.32,1.33,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,460.32,379.7900024,.,Boparais.pdf,Undefined
2,462.72,61.31,465.5,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,462.72,375.9400024,o,Boparais.pdf,Undefined
2,465.12,61.31,466.73,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,465.12,374.7100024,f,Boparais.pdf,Undefined
2,467.52,61.31,471.29,64.32,3.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,467.52,370.1500024,w,Boparais.pdf,Undefined
2,470.88,61.31,473.66,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,470.88,367.7800024,o,Boparais.pdf,Undefined
2,473.28,61.31,475.12,64.32,1.84,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,473.28,366.3200024,r,Boparais.pdf,Undefined
2,474.72,61.31,477.12,64.32,2.4,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,474.72,364.3200024,k,Boparais.pdf,Undefined
2,477.12,61.31,478.33,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,477.12,363.1100024,i,Boparais.pdf,Undefined
2,478.08,61.31,480.85,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,478.08,360.5900024,n,Boparais.pdf,Undefined
2,480.48,61.31,482.96,64.32,2.48,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,480.48,358.4800024,g,Boparais.pdf,Undefined
2,483.84,61.31,486.61,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,483.84,354.8300024,h,Boparais.pdf,Undefined
2,486.24,61.31,489.02,64.32,2.78,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,486.24,352.4200024,o,Boparais.pdf,Undefined
2,488.64,61.31,491.41,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,488.64,350.0300024,u,Boparais.pdf,Undefined
2,491.04,61.31,492.88,64.32,1.84,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,491.04,348.5600024,r,Boparais.pdf,Undefined
2,492.48,61.31,494.54,64.32,2.06,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,492.48,346.9000024,s,Boparais.pdf,Undefined
2,495.36,61.31,498.13,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,495.36,343.3100024,p,Boparais.pdf,Undefined
2,497.76,61.31,500.38,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,497.76,341.0600024,e,Boparais.pdf,Undefined
2,500.16,61.31,502,64.32,1.84,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,500.16,339.4400024,r,Boparais.pdf,Undefined
2,502.56,61.31,504.62,64.32,2.06,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,502.56,336.8200024,s,Boparais.pdf,Undefined
2,504.48,61.31,507.25,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,504.48,334.1900024,h,Boparais.pdf,Undefined
2,506.88,61.31,508.09,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,506.88,333.3500024,i,Boparais.pdf,Undefined
2,507.84,61.31,509.45,64.32,1.61,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,507.84,331.9900024,f,Boparais.pdf,Undefined
2,509.28,61.31,511.04,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,509.28,330.4000024,t,Boparais.pdf,Undefined
2,454.08,61.31,456.94,64.32,2.86,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,454.08,384.5000024,R,Boparais.pdf,Undefined
2,456.48,61.31,459.01,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,456.48,382.4300024,a,Boparais.pdf,Undefined
2,458.88,61.31,460.64,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,458.88,380.8000024,t,Boparais.pdf,Undefined
2,460.32,61.31,462.94,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,460.32,378.5000024,e,Boparais.pdf,Undefined
2,470.4,61.31,472,64.32,1.6,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,470.4,369.4400024,(,Boparais.pdf,Undefined
2,471.84,61.31,474.37,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,471.84,367.0700024,a,Boparais.pdf,Undefined
2,474.24,61.31,476.3,64.32,2.06,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,474.24,365.1400024,s,Boparais.pdf,Undefined
2,477.12,61.31,479.89,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,477.12,361.5500024,p,Boparais.pdf,Undefined
2,479.52,61.31,482.14,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,479.52,359.3000024,e,Boparais.pdf,Undefined
2,481.92,61.31,483.76,64.32,1.84,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,481.92,357.6800024,r,Boparais.pdf,Undefined
2,484.32,61.31,488.83,64.32,4.51,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,484.32,352.6100024,M,Boparais.pdf,Undefined
2,488.64,61.31,489.85,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,488.64,351.5900024,i,Boparais.pdf,Undefined
2,489.6,61.31,492.37,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,489.6,349.0700024,n,Boparais.pdf,Undefined
2,492,61.31,493.21,64.32,1.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,492,348.2300024,i,Boparais.pdf,Undefined
2,492.96,61.31,497.17,64.32,4.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,492.96,344.2700024,m,Boparais.pdf,Undefined
2,496.8,61.31,499.57,64.32,2.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,496.8,341.8700024,u,Boparais.pdf,Undefined
2,499.2,61.31,503.41,64.32,4.21,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,499.2,338.0300024,m,Boparais.pdf,Undefined
2,504,61.31,507.77,64.32,3.77,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,504,333.6700024,w,Boparais.pdf,Undefined
2,507.36,61.31,509.89,64.32,2.53,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,507.36,331.5500024,a,Boparais.pdf,Undefined
2,509.76,61.31,512.24,64.32,2.48,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,509.76,329.2000024,g,Boparais.pdf,Undefined
2,512.16,61.31,514.78,64.32,2.62,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,512.16,326.6600024,e,Boparais.pdf,Undefined
2,514.56,61.31,516.62,64.32,2.06,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,514.56,324.8200024,s,Boparais.pdf,Undefined
2,517.44,61.31,520.49,64.32,3.05,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,517.44,320.9500024,A,Boparais.pdf,Undefined
2,520.32,61.31,522.55,64.32,2.23,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,520.32,318.8900024,c,Boparais.pdf,Undefined
2,522.24,61.31,524,64.32,1.76,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,522.24,317.4400024,t,Boparais.pdf,Undefined
2,524.64,61.31,526.24,64.32,1.6,3.01,6.02,-16777216,Calibri,841.4400024,595.2000122,61.31,530.8800122,524.64,315.2000024,),Boparais.pdf,Undefined
